F_15;F_14;F_21;F_25;F_79;F_26;F_75;F_24;F_76;F_78;F_27;F_19;F_23;F_70;F_52;F_65;F_64;F_77;F_51;F_22;F_20;F_13;F_62;F_39;F_66;F_63;F_53;F_3;F_50;F_57;F_38;F_11;F_72;F_49;F_37;F_74;F_59;F_18;F_40;F_6;F_44;F_80;F_71;F_60;F_73;F_8;F_46;F_61;F_48;F_32;F_33;target
0.011112958;0.0145935325;0.814405;0.0292022379;-0.7012929999999999;0.0271272408;-3.1179999999999994;1.173921;-0.255417;-0.3318389999999999;0.379758;4.1677689357;-0.3049362905013869;-4.68;-0.035382;-0.0730119999999999;0.0066189999999999;-0.149806;-0.0068260000000002;0.8996319999999999;6.9349480594;0.051695871403476;-0.3132000000000001;-0.011834;-0.201961;-0.0315729999999999;-0.1363499999999999;-15.93;-0.0400989999999999;3.0000000000000018;-0.0288400000000002;0.0530442819180841;-2.3984000000000023;-0.5539000000000005;-0.0405319999999999;0.0045612144282746;5.7757000000000005;1.003463287220664;0.0038639999999998;0.0696570977975599;2.0600000000000005;0.014324;-0.0503300924010887;0.0146178347755625;-0.0049516062036307;0.1406316124;-11.282800000000002;0.012302314922996;0.0088128813973785;-3.1866744454943827;2.5187169763456687;1
0.0121887216;0.0162630361;0.845865;0.0291049667;-0.6345189999999998;0.0410328376;-2.519400000000001;1.196506;-0.223957;-0.3087130000000001;0.388586;4.3953397313;-0.8452446446379043;-2.93;0.0008619999999999;-0.066574;0.023342;-0.1256519999999998;0.0101349999999998;0.923786;8.3339950543;0.047620145147981;0.3540000000000001;0.0088479999999999;-0.1845890000000001;0.0019669999999999;-0.082843;-15.93;-0.012035;3.0700000000000003;-0.0124539999999999;0.0490566262891411;7.0304;0.2442000000000002;-0.0098869999999999;-0.0003343193142885;17.930300000000003;1.089712964016229;0.0302409999999999;0.1000590724937114;4.940000000000001;0.023152;-0.0199066501322953;0.0111313838040598;-0.0080446021983231;0.2259893075;-3.924099999999996;0.0086108520043512;0.0054667433794738;-3.1866744454943827;2.69351950925859;0
0.0137444204;0.0178450182;0.86248;0.0291762071;-0.6073659999999999;0.0413205609;-2.176;1.216918;-0.209633;-0.3125579999999999;0.412654;4.6009927095;0.39502320372143995;-3.91;0.032168;-0.0549749999999999;0.028854;-0.113485;0.021354;0.936231;9.2964101341;0.0451936989093514;0.8916999999999993;0.014295;-0.1458699999999999;0.013379;0.005338;-15.93;0.007619;3.1899999999999995;0.0098249999999999;0.0462119283986622;8.802200000000006;0.6821999999999999;0.013693;-0.003843334212608;19.398000000000003;1.118760915525324;0.0342529999999998;0.1164168064218908;5.039999999999999;0.040818;0.0052941762458296;0.0133892128754928;-0.0109117511458429;0.2294291084;-2.2114999999999867;0.0068138335728523;0.0035563980898727;-3.1866744454943827;-1.2588103486764342;0
0.0151892107;0.017882353;0.907428;0.0293782717;-0.5075189999999998;0.0454929454;-1.2264;1.2471560000000002;-0.159517;-0.2569819999999999;0.407947;7.3443872998;-0.8129960767167659;5.690000000000001;0.042997;-0.0336149999999999;0.079299;-0.0620059999999998;0.06893;0.983807;12.3037092218;0.0460806676724386;1.2874;0.023676;-0.1157459999999999;0.060443;0.0127900000000003;-15.93;0.052567;11.72;0.0634029999999999;0.0662766874423023;25.701500000000003;1.3801000000000003;0.064926;-0.0042124457351775;31.453900000000004;1.218535862156249;0.0345330000000001;0.1964507588595377;12.02;0.041914;0.0902873582423021;0.0384616329907568;0.0047439900674379;1.1446486626;8.91000000000001;0.0107395743205395;0.0053851146270402;-6.186674445494383;5.029742052110806;0
0.0153682785;0.0179115528;0.913039;0.0292674178;-0.5389379999999999;0.044346437;-1.6547999999999998;1.237438;-0.1690109999999999;-0.255696;0.450923;9.4497817546;-0.8367078891800248;1.150000000000002;0.040108;-0.0249829999999999;0.0644690000000001;-0.0817069999999999;0.0707619999999999;0.981028;11.064575825;0.0491499062024841;0.8382999999999994;0.034988;-0.125464;0.056094;-0.0141129999999998;-15.93;0.062167;4.730000000000002;0.071696;0.0760319391829922;22.685;1.0598999999999998;0.081707;-0.0006808643066177;26.1019;1.144164135397152;0.0538390000000001;0.2101688272529031;6.890000000000002;0.09627;0.1109128650974698;0.0517400694050371;0.0137033301467052;1.4381935667;8.643900000000002;0.0164492030133157;0.008916997386597;-4.186674445494383;3.5030235379735557;0
0.0180727247;0.0182097121;0.934888;0.0259401856;-0.5547580000000003;0.0443147869;-1.2863000000000009;1.223501;-0.157069;-0.257891;0.450078;10.4200160414;0.32783289852469544;1.0;0.0179859999999999;-0.0448090000000001;0.064115;-0.0708989999999998;0.079402;0.991876;10.5730049011;0.0844148513178045;0.7347000000000001;0.0495679999999999;-0.178009;0.070628;-0.0275229999999999;-15.93;0.08434;0.1699999999999981;0.086205;0.0927821242260596;28.31460000000001;1.4067999999999996;0.110837;0.0369256126489675;26.7158;1.203585563768456;0.076346;0.2181877636186708;5.529999999999998;0.1240259999999999;0.1307418956687566;0.063252789730298;0.0272195410910211;1.42103953;15.8579;0.0522576285869378;0.0465360097998675;-5.186674445494383;-1.7003625171703909;0
0.0202969833;0.0182677892;0.912261;0.0259978558;-0.5087090000000001;0.0442190337;-1.3041;1.257842;-0.192523;-0.251486;0.464505;7.8166836035;0.2571872665232093;-1.879999999999999;0.037252;-0.0486119999999999;0.048661;-0.1013079999999999;0.0521329999999999;0.973735;8.9205202418;0.0909499290781973;0.6351000000000004;0.071833;-0.1755459999999997;0.0464539999999999;0.0136480000000001;-15.93;0.0604569999999999;-2.4899999999999984;0.0774779999999999;0.1042312601910237;27.63610000000001;1.2040000000000006;0.096071;0.0466341568533793;27.243300000000005;1.17309360318034;0.119242;0.2180706873042989;2.8200000000000003;0.131733;0.1389464517208031;0.0727406047053364;0.0386370232353096;1.5175157088;15.651800000000009;0.0587941903590551;0.0583477962354222;-4.186674445494383;0.1763506205606229;1
0.0217884854;0.0182763183;0.9161;0.0259986866;-0.40449;0.0448870486;-0.8376999999999999;1.378777;-0.20912;-0.238788;0.456151;6.2702988365;0.0927614166861699;-0.1000000000000014;0.071332;-0.0532249999999999;0.0311669999999999;-0.115338;0.0463949999999999;0.973138;7.5257855873;0.0924635293797387;0.7230999999999996;0.0852589999999999;-0.0946399999999998;0.026457;0.152662;-15.93;0.061649;-1.1300000000000026;0.0814559999999999;0.1133703178489903;26.535000000000004;1.7161;0.101245;0.0527796047735006;24.243700000000004;1.225754708479769;0.2238710000000001;0.2170064955889168;4.94;0.1090339999999999;0.137924069094704;0.0727112166252672;0.0483894738998362;1.4750091931;16.578800000000008;0.0592531457547418;0.058837036584496;-4.186674445494383;-0.38836185276784374;0
0.0217647795;0.0184458961;0.924137;0.0292173227;-0.3750339999999998;0.0444484753;-0.2594000000000003;1.353591;-0.1598669999999999;-0.2246499999999999;0.492516;5.2804097583;0.4211093521823045;4.649999999999999;0.065622;-0.0537969999999999;0.0529719999999999;-0.0915179999999999;0.0782759999999999;0.994945;5.9369047222;0.0926447068611654;1.4882999999999995;0.080747;-0.1263940000000001;0.0330169999999999;0.1587959999999999;-15.93;0.0724859999999999;5.050000000000001;0.1039219999999999;0.1236807718706682;31.265100000000004;2.143;0.1101839999999999;0.0579319808457401;28.083200000000005;1.299392015010193;0.1915249999999999;0.2241639440021121;8.16;0.152786;0.1378657011896145;0.0789153838973858;0.0564598836640289;1.564057779;18.619200000000006;0.0591674674387886;0.0582722646213066;-4.186674445494383;-1.7630477635403483;0
0.0219483849;0.0188406395;0.930703;0.0320738148;-0.4263649999999996;0.0533309884;-0.8744000000000005;1.3218990000000002;-0.178513;-0.2455399999999999;0.509357;5.0541843792;1.0083048553591858;-3.219999999999999;0.049857;-0.070396;0.0194010000000001;-0.1330979999999998;0.06275;0.981709;5.4036497399;0.0934468968134835;0.7572999999999999;0.0771359999999999;-0.2248589999999999;0.0244529999999999;0.129181;-15.93;0.0823799999999999;-3.030000000000001;0.0804500000000001;0.1275478435137823;23.833200000000005;1.5774;0.1123569999999999;0.0622681984656949;19.803300000000007;1.193125066411646;0.1447720000000001;0.2177616810702453;5.129999999999999;0.1457869999999999;0.1303175718002284;0.0710872782418611;0.0647613178916556;1.7101325745;14.920500000000004;0.0626086556332281;0.0575009927729663;-4.186674445494383;-4.221444171200213;0
0.0216393601;0.0191319891;0.941207;0.0296442804;-0.4124940000000003;0.0544133475;-0.4613999999999993;1.309769;-0.1680089999999999;-0.2426389999999999;0.548075;3.9496602068;0.7642927206557933;1.360000000000003;0.055296;-0.075898;0.0519969999999999;-0.1059639999999999;0.0888849999999999;1.008843;3.9709074551;0.0947181661073412;1.2807000000000004;0.0773859999999999;-0.2081809999999999;0.040711;0.1414199999999998;-15.93;0.0914329999999999;4.040000000000003;0.109211;0.1400456351267768;33.35549999999999;1.7327000000000004;0.1268019999999999;0.0689917911072885;31.87319999999999;1.222701475595914;0.1358479999999999;0.2231453430806274;9.420000000000002;0.1845049999999999;0.1347891455171284;0.0792781810614712;0.0803972175856009;1.8814733475;25.323699999999995;0.0669951456248411;0.0576954958189309;-5.186674445494383;-3.9641375231027802;0
0.0216957015;0.0191658997;0.95119;0.032130589;-0.5248120000000001;0.0541009232;-0.5724999999999998;1.282531;-0.2020779999999999;-0.2798;0.528748;4.854133628;0.6381449506866493;-0.0100000000000015;0.060948;-0.0909949999999999;0.0591539999999999;-0.1352189999999999;0.096509;1.018008;2.9671013726;0.1018192291202025;1.3192000000000004;0.047998;-0.2522789999999997;0.046335;0.126476;-15.93;0.1026129999999999;4.739999999999998;0.094222;0.1526089308262756;29.673;1.7195999999999998;0.105325;0.0802360100030847;33.216100000000004;1.233075115327705;0.086025;0.2222688093596664;8.32;0.1549519999999999;0.1321768162071367;0.0859133353756406;0.0903264255619949;1.900676147;29.322700000000005;0.0770290981701868;0.0626080323786694;-5.186674445494383;-3.309850108247717;0
0.0221566638;0.019309355;0.946911;0.030411366;-0.4759500000000003;0.0535319803;-0.4883000000000006;1.3037999999999998;-0.204287;-0.2622419999999998;0.505898;5.1862383239;-0.7849451653295129;-4.760000000000002;0.061385;-0.0690259999999999;0.0667570000000002;-0.1277279999999998;0.0885780000000001;1.0170500000000002;3.4247498549;0.114376083058371;1.4607;0.0483;-0.209977;0.0470169999999999;0.1337429999999997;-15.93;0.091974;3.18;0.0808190000000002;0.160441902427998;28.7724;1.7607;0.0844309999999999;0.0932358877126404;32.5408;1.231177648185221;0.0868819999999999;0.21799701800454;4.499999999999998;0.1500729999999999;0.1277577032149541;0.0897134503890364;0.0945674536297391;1.9258472682;27.2249;0.095177100712297;0.0731834750940855;-5.186674445494383;4.071255030128948;0
0.0221518275;0.0190367041;0.927498;0.0304871848;-0.4637589999999998;0.0532993658;-0.8293000000000008;1.293461;-0.2288519999999999;-0.2669120000000001;0.509419;5.4484705759;-1.1293566118797533;-5.760000000000002;0.0584489999999999;-0.068089;0.046575;-0.1466619999999998;0.066246;1.002486;3.6474234906;0.124444045957899;1.3607999999999991;0.0254669999999999;-0.20795;0.024591;0.1271959999999998;-15.93;0.071746;0.9199999999999982;0.018679;0.1634571156002841;26.232900000000008;1.4987999999999992;0.02007;0.1017214992946276;29.518400000000007;1.222235780152352;0.0463049999999998;0.2117603852305574;3.35;0.1656639999999999;0.1246242289774337;0.0896132267499895;0.0965421261184802;1.9466471316;23.372000000000007;0.1082288488869136;0.0813962762708765;-3.1866744454943827;3.5988918549273277;0
0.0219515898;0.0180527726;0.932428;0.0303562181;-0.4766899999999998;0.0523031887;-0.7082999999999995;1.272282;-0.2078359999999999;-0.2639519999999999;0.538305;4.6066212769;0.2558832795613741;-4.260000000000002;0.062655;-0.06166;0.044766;-0.133531;0.0759609999999999;1.002367;3.8945558248;0.132594511965767;1.2484000000000002;0.0203879999999999;-0.2334999999999998;0.026739;0.089617;-15.93;0.083641;1.1900000000000013;0.0213389999999999;0.1655479658691536;28.1323;1.4178000000000006;0.0193889999999999;0.1073918262345466;30.3138;1.233928195039697;0.0348440000000001;0.2076096433490992;3.0500000000000007;0.201542;0.1249151873452976;0.0896216775832885;0.0981504536914606;1.9328488633;22.9993;0.1158027396898572;0.085308582924768;-6.186674445494383;-1.583066546691648;0
0.0221658936;0.0180585418;0.908907;0.026864487;-0.4350050000000001;0.0529848512;-0.6727999999999996;1.255748;-0.2124879999999999;-0.2523179999999999;0.534464;4.4353117825;-0.7398556029859041;-5.66;0.043628;-0.0581439999999999;0.0319989999999997;-0.1263730000000001;0.0668239999999998;0.987228;3.4845114556;0.1383377732679307;1.2105000000000006;0.012585;-0.2258159999999998;0.00482;0.043125;-15.93;0.066405;0.8500000000000014;-0.004648;0.1628836454545069;26.2848;1.2176;-0.025981;0.1113628287048345;29.165;1.19713248960085;0.0322470000000001;0.20196246711782;2.2700000000000014;0.205583;0.1184988429740991;0.0865780911561327;0.0955660756030059;1.9322355226;23.5383;0.1195752837025336;0.0871656248153892;-4.186674445494383;3.0975345463769224;0
0.0219933087;0.0180184489;0.89858;0.0272916628;-0.4282009999999998;0.0529094327;0.1011999999999995;1.227449;-0.2108409999999999;-0.237914;0.5306;4.3127747102;-0.2561047114603908;-3.969999999999999;0.0488939999999999;-0.065269;0.0078089999999999;-0.1250909999999998;0.0648860000000001;0.974218;3.9705237243;0.1398968756600407;1.3553999999999995;0.0040139999999999;-0.260837;-0.0104869999999999;0.0438500000000001;-15.93;0.067248;1.93;0.000483;0.1585970380351278;27.4024;1.1697999999999995;-0.0136809999999999;0.1127717123308194;28.193000000000005;1.209498875456846;-0.0303930000000001;0.1912065994465235;4.07;0.1935589999999999;0.1078409598437664;0.0829130338617024;0.0930122130087498;1.922193854;21.925600000000003;0.1192401895721989;0.0853439723966201;-3.1866744454943827;0.8161223393815398;0
0.0223870421;0.0181557267;0.905658;0.0275628375;-0.4299489999999999;0.0536376989;0.6031000000000004;1.227147;-0.2069310000000001;-0.2291860000000001;0.548927;4.3570722872;-1.2374177756249618;-1.759999999999998;0.0766059999999999;-0.082044;-0.007713;-0.1187110000000002;0.0797460000000001;0.985417;3.3023051927;0.1377620011643897;1.6203000000000003;-0.004361;-0.2901220000000002;-0.028464;0.079992;-15.93;0.0816069999999999;2.95;0.012279;0.157427185336039;35.6947;1.7128000000000003;-0.010442;0.1081475003516747;30.7557;1.311846566826787;-0.1516300000000001;0.1772584866744724;7.800000000000001;0.192778;0.0933858642173852;0.0750616968150867;0.0924897012512156;1.9871554741;31.1095;0.1159769873528097;0.0801130242463916;-5.186674445494383;6.418083155234491;0
0.0225380871;0.0178626918;0.904692;0.0276676621;-0.4229229999999999;0.0536376575;0.3957000000000006;1.227147;-0.2125839999999998;-0.2209639999999999;0.571311;4.6317718661;0.332001214511427;-5.199999999999999;0.0877139999999999;-0.070162;-0.003052;-0.1250869999999999;0.0902159999999998;0.986473;2.7648163453;0.133663647819214;1.5900000000000007;-0.000867;-0.250629;-0.0259789999999999;0.0885469999999999;-15.93;0.088502;3.4700000000000006;-0.008472;0.1520826295783678;32.5718;2.0440000000000005;-0.0194449999999999;0.1035756685030152;27.440999999999995;1.311846566826787;-0.126444;0.1638880650782578;6.58;0.207572;0.0704016262525865;0.0651429176348001;0.0870540413211277;2.0168157729;26.989999999999995;0.1087362109756741;0.0752641173703347;-5.186674445494383;-1.7219822151795172;0
0.023105302;0.0185941503;0.900919;0.0276301551;-0.4728289999999999;0.0536269364;-0.2591000000000001;1.178606;-0.2235659999999999;-0.2280379999999999;0.574941;4.1308428643;0.07264434443015458;-5.27;0.0694179999999999;-0.0816419999999999;-0.0015549999999998;-0.13699;0.0962880000000001;0.98797;2.7815785318;0.1274012965587969;1.1642;-0.015432;-0.2991699999999999;-0.029752;0.0237;-15.93;0.086064;4.459999999999999;0.006261;0.1431567292800555;29.275;1.8069;-0.0297839999999999;0.0965023116484629;28.1329;1.242022738963089;-0.1432930000000001;0.1459309253829663;8.149999999999999;0.238258;0.0443877358356287;0.0533779600302595;0.0790205867050656;2.0078237794;29.7704;0.0998161054969737;0.0699364293609307;-5.186674445494383;-0.37678256486557493;0
0.0235386759;0.0174473233;0.91257;0.0278236409;-0.443753;0.0536005903;0.0541;1.146852;-0.2184149999999999;-0.224604;0.542126;3.6006116399;-0.1872238390853189;-6.229999999999997;0.068048;-0.091739;-0.0033029999999999;-0.1434699999999998;0.105572;0.996595;3.0282365925;0.1189539498525009;1.4565;-0.0105539999999999;-0.4077619999999999;-0.032086;-0.015214;-15.93;0.0986169999999999;1.8500000000000008;-0.0122479999999999;0.1320820273918821;30.8574;1.5284000000000004;-0.028637;0.0879742992500079;28.0982;1.250270778955592;-0.1629169999999999;0.1276439855354866;6.520000000000001;0.195731;0.0171753595743995;0.0394713413142795;0.0682735645397693;1.9999189056;31.3201;0.0897155915873728;0.0627357492466408;-3.1866744454943827;0.5966214236005382;0
0.0235263967;0.0174093198;0.906458;0.0292215918;-0.4623049999999999;0.0538977782;-0.2869999999999999;1.11285;-0.2491769999999999;-0.2167989999999999;0.511631;2.6346703377;-0.3163739098686657;-10.5;0.0716509999999999;-0.0745069999999999;-0.0361690000000002;-0.1866189999999999;0.086106;0.987365;2.7810188721;0.1097100583520753;1.2894000000000003;0.0090079999999999;-0.4325290000000001;-0.0617769999999999;-0.0642770000000001;-15.93;0.0881119999999999;-0.0199999999999995;-0.030643;0.1159885717458319;28.1815;1.5684000000000005;-0.0447319999999999;0.0790337587912396;23.7879;1.246460632296065;-0.1696810000000002;0.1139091646679419;3.94;0.1563609999999999;-0.0164695872124279;0.021740156045149;0.052690882184905;1.9850178971;29.1005;0.0796743790365069;0.0545197095196274;-5.186674445494383;1.6409284735369516;0
0.0237519651;0.0174762696;0.915411;0.029288491;-0.474377;0.0536692679;-0.2954999999999996;1.12853;-0.251552;-0.2141320000000001;0.471954;2.4870476956;-0.8600606905813136;-11.13;0.0853859999999999;-0.071942;-0.025114;-0.2010089999999997;0.0892660000000001;0.988898;3.2884299449;0.0979830937350851;1.7705000000000002;0.0121669999999999;-0.419087;-0.041435;-0.0453909999999999;-15.93;0.1010059999999999;1.6799999999999995;-0.0281520000000001;0.0905323393965031;25.2749;2.0853;-0.0314999999999999;0.0673370100501725;25.14680000000001;1.299724744405519;-0.1752699999999998;0.1084742100039592;2.8599999999999994;0.1117819999999999;-0.0447791020532818;-0.0037160847116404;0.0241112489039761;1.8500910233;31.642900000000004;0.0664272751283642;0.046287222331609;-3.1866744454943827;2.7407334242497234;0
0.0222099876;0.0147090072;0.922392;0.0388762198;-0.51599;0.0453063003;-0.3285;1.085907;-0.262654;-0.19262;0.460589;2.0623029434;-0.9832683471246129;-16.41;0.0753129999999999;-0.050706;-0.0495969999999998;-0.201969;0.066267;1.002498;2.7309549601;0.0768112039817845;1.3194;0.026953;-0.477244;-0.07233;-0.131011;-9.57;0.0599119999999999;0.8000000000000007;0.0001310000000001;0.0592122565353612;19.22099999999999;1.4819000000000004;-0.010036;0.0462277961485625;11.707899999999997;1.35701604949341;-0.1863750000000001;0.1057712234965796;2.0500000000000007;0.075143;-0.124598491905048;-0.0554139482811978;-0.0240478088716053;1.8070293898;19.15079999999999;0.0460291828195515;0.031617505072433;-6.186674445494383;6.083161156219343;0
0.0211923779;0.0146780168;0.925356;0.0393364676;-0.55359;0.042508718;-0.8822000000000001;1.048307;-0.2623050000000001;-0.189674;0.442646;2.2294074807;0.036837758485668816;-13.080000000000002;0.0589189999999999;-0.0344149999999999;-0.0316210000000001;-0.2088779999999999;0.016619;1.000426;2.3253009082;0.0702645864678398;0.8037999999999998;0.0389669999999999;-0.4842020000000002;-0.057005;-0.1988490000000002;-9.57;0.0179279999999999;0.3599999999999994;0.0131980000000001;0.0564603637119989;17.714400000000005;0.2740999999999998;0.0164489999999999;0.0397267923241708;6.342100000000002;1.235850718917395;-0.2074410000000002;0.0875434977620104;-7.260000000000002;0.0760899999999999;-0.1429156485345109;-0.0626279962374703;-0.027106112404628;0.5585277149;4.365600000000001;0.0394785787426928;0.0241839187954011;-6.186674445494383;-0.22790321905258112;0
0.0214718682;0.0146495098;0.914431;0.0393200775;-0.5458070000000002;0.044673942;-1.362800000000001;1.0487499999999998;-0.2879959999999999;-0.2094439999999999;0.442474;2.6596441604;-0.3457303468131969;-13.69;0.0401589999999999;-0.032823;-0.0360349999999999;-0.241051;0.002006;0.983034;2.7134285048;0.0659591578059607;0.5435999999999996;0.0262529999999999;-0.4819120000000001;-0.0634139999999999;-0.1886880000000002;-9.57;0.0013919999999999;0.1799999999999997;0.008816;0.0503906084955583;11.579799999999992;0.4188999999999998;0.0158509999999999;0.0356562472449548;2.2772999999999968;1.158971169957334;-0.1786990000000001;0.091265485166819;-3.900000000000002;0.0718189999999999;-0.1365514662014658;-0.0753025086713627;-0.0374951198619031;0.06857245;5.995699999999999;0.0351611546564222;0.0168092516034765;-4.186674445494383;1.4474604080347218;0
0.0203532122;0.0148315184;0.912426;0.0437017357;-0.539434;0.0446159546;-2.1213999999999995;1.045963;-0.2861249999999999;-0.214948;0.447493;2.2357349837;-0.9945695549534669;-13.34;0.0378789999999999;-0.030978;-0.0379079999999998;-0.2490920000000001;-0.0121389999999999;0.979737;3.1791404406;0.0672539921165648;0.1246;0.0108409999999999;-0.482277;-0.069317;-0.1775379999999999;-9.57;-0.022462;-0.9299999999999996;-0.0056799999999999;0.0505994184960243;12.1597;-0.5072999999999999;0.0067679999999999;0.0370401413003398;5.401699999999991;1.072836018692892;-0.181184;0.1005741812227615;-4.489999999999998;0.0921329999999999;-0.1195793460873246;-0.0771441469737086;-0.0364681442576084;0.0700870076;-0.2557000000000045;0.0359999491826514;-0.0171608592012397;-5.186674445494383;5.1585084949438675;0
0.0178803745;0.0149350658;0.905117;0.0437077245;-0.5398770000000002;0.0447837113;-2.0946;1.0455839999999998;-0.30796;-0.2105769999999999;0.450813;4.0580341255;0.34884628975887316;-10.150000000000002;0.0271209999999999;-0.0157599999999999;-0.047016;-0.264479;-0.004546;0.969189;4.2660955459;0.0672896887336572;0.2336;0.01124;-0.4431240000000001;-0.068174;-0.2122580000000002;-9.57;-0.007144;-1.0300000000000011;-0.0172839999999999;0.0526703707223345;9.855399999999989;-0.2524000000000006;0.0004249999999998;0.0371170827782054;7.745399999999989;1.090631008564936;-0.1815630000000001;0.1061064915996947;-1.6400000000000006;0.097523;-0.1050043353290993;-0.0702548200399703;-0.0319433701404915;-0.0873648628;-2.113800000000012;0.0348322439323783;-0.0236602403445401;-6.186674445494383;-2.1581984262567495;0
0.0157590763;0.0148082228;0.902348;0.0440180999;-0.518289;0.046302077;-2.2646999999999995;1.067172;-0.3107289999999999;-0.2137509999999999;0.473269;7.4631986387;-1.4380085768221111;-10.220000000000002;0.0037049999999999;-0.0170069999999999;-0.0199880000000001;-0.262833;-0.0023029999999999;0.970835;5.1311499132;0.062172374390761;0.1292999999999997;0.0195459999999999;-0.397683;-0.055273;-0.3116050000000001;-9.57;-0.0137519999999999;-0.7400000000000002;-0.0171350000000001;0.0546101991711759;10.20089999999999;-0.7317;0.001429;0.0320529829639021;11.159999999999997;1.061176676282892;-0.111434;0.1129524634758888;-2.77;0.119979;-0.0863020914602849;-0.0647952453936077;-0.0279971678355849;-0.0949123067;-2.1835000000000093;0.0313049931277051;-0.0302911549889777;-3.1866744454943827;4.5824651841607675;0
0.0158119359;0.0150345173;0.90143;0.0422986118;-0.543218;0.0467727027;-2.3454;1.053222;-0.285973;-0.22202;0.442911;8.4404088622;0.9430052737357876;-8.61;0.0201759999999999;0.004156;-0.029303;-0.2697900000000001;-0.0322879999999999;0.962657;4.7680810814;0.0558102298276319;0.2637999999999998;0.0328749999999999;-0.4027110000000002;-0.050095;-0.3003690000000001;-9.57;-0.022707;-1.3800000000000008;-0.033938;0.0579460002950587;13.8988;-1.0934;-0.01114;0.0204497092591628;11.774500000000003;1.061825387169103;-0.0936300000000001;0.11658444956044;-6.48;0.080282;-0.0656814368292115;-0.0560244773702035;-0.0155190720805136;-0.3189600217;-4.872200000000007;0.0259891036470447;-0.0368344770335335;-6.186674445494383;-5.834066628987633;0
0.0156501248;0.0195319674;0.893293;0.0412578422;-0.7017140000000001;0.0376947425;-2.8889000000000005;0.977013;-0.3211579999999999;-0.2899860000000001;0.449964;6.5886322121;-0.08133073287279212;-11.23;-0.023577;-0.042127;-0.0555609999999998;-0.3065130000000001;-0.037892;0.943817;3.6959802953;0.0574270966639368;0.1895999999999995;-0.0180919999999999;-0.5117329999999999;-0.0682779999999999;-0.3448860000000001;-9.57;-0.0374099999999999;-1.6899999999999995;-0.0435479999999999;0.0580502846122817;11.785899999999998;-0.8440000000000003;-0.0131649999999999;0.0191050344934945;9.145300000000006;1.026118298479915;-0.1358369999999998;0.1256395496105412;-3.299999999999999;0.0849959999999999;-0.0501889253688004;-0.0546765775855266;-0.011945704788169;-0.6213872845;-0.1260000000000047;0.0305012381242669;-0.0360198001495467;-5.186674445494383;0.42183603382464085;0
0.0153713767;0.0204833878;0.889386;0.0417789703;-0.6932580000000002;0.0363657116;-2.1725000000000003;0.963078;-0.310589;-0.293112;0.453337;6.6487419116;0.5139225232690912;-7.639999999999999;-0.0179079999999999;-0.0400319999999999;-0.0658240000000001;-0.2882709999999999;-0.0703009999999999;0.938542;4.9353106522;0.0540240878941619;0.4806999999999997;-0.0259079999999999;-0.5122630000000001;-0.074998;-0.3466910000000001;-9.57;-0.051821;-2.08;-0.050356;0.0577444505124879;19.7094;-1.0433000000000003;-0.0260249999999999;0.0122486910740875;9.791899999999998;1.029190776405562;-0.1654520000000001;0.1248108418988666;-8.360000000000001;0.114545;-0.049576903510028;-0.0561005259887852;-0.0075337268793183;-1.1700320661;-1.6892999999999887;0.0296437980217976;-0.0406940782131792;-5.186674445494383;-2.665548818403787;0
0.0156670581;0.0204213177;0.888182;0.0395657242;-0.704867;0.0372108727;-1.9746000000000008;0.956182;-0.2955909999999999;-0.3127839999999998;0.460905;7.7294757747;-0.1395198271429306;-6.729999999999999;-0.0214509999999999;-0.0465439999999999;-0.068882;-0.2617240000000002;-0.0772;0.940808;4.5963999969;0.0553051390679398;0.3643;-0.0473619999999999;-0.5038330000000001;-0.0756909999999999;-0.3263490000000001;-9.57;-0.0630079999999999;-0.6099999999999994;-0.052261;0.0557438615373487;25.0683;-1.011;-0.0291249999999999;0.011093110825645;5.1281999999999925;1.032212004283602;-0.1526090000000001;0.1210968162047261;-6.51;0.1232329999999999;-0.0528355222457157;-0.0649020142048643;-0.0095502699267559;-1.1635859746;-4.668500000000009;0.0321470362455038;-0.0465140900522626;-3.1866744454943827;0.44460426779617046;0
0.0148429732;0.0203208149;0.890921;0.0404313515;-0.6953149999999998;0.0370271412;-1.7359;0.983668;-0.274711;-0.3133870000000001;0.481617;5.9080014846;-0.12409344937288204;-6.029999999999999;-0.01923;-0.0398129999999999;-0.0635219999999998;-0.2355359999999997;-0.0687630000000001;0.948287;4.3993554685;0.0557144742455041;0.6133999999999995;-0.046243;-0.4627689999999999;-0.071621;-0.3201319999999997;-9.57;-0.0559899999999999;-0.91;-0.054211;0.054160038190797;25.7157;-0.9268;-0.031471;0.0107271493011485;7.885599999999997;1.038440742117536;-0.1022389999999998;0.1253561018269884;-4.029999999999999;0.149753;-0.0538419725942688;-0.066145416486107;-0.0118718642665028;-1.3541549164;-4.755499999999998;0.0294929194890705;-0.0586616088128669;-5.186674445494383;0.6436323227155782;0
